player_id,player_name,season,type,age,team,pos,G,MP,MPG,TS_pct,Usg,FGA3r,FTAr,AST_pct,TOV_pct,ORB_pct,DRB_pct,TRB_pct,STL_pct,BLK_pct,pace_impact,raptor_off,raptor_def,raptor_tot,war_total
exumda01,Dante Exum,2020,RS,24,CLE,SG,24,402,16.8,59.2,14.4,38.5,42.7,11.4,15.6,2.5,12.8,7.6,1.5,1.3,-0.1,-1.5,0.2,-1.3,0.31
knighbr03,Brandon Knight,2020,RS,28,CLE,PG,16,241,15.1,43.1,19.1,74.4,15.1,18,14.9,1.4,7.9,4.6,1,0.7,0,-4.2,-3.5,-7.7,-0.61
drumman01,Andre Drummond,2020,RS,26,CLE,C,8,225,28.1,57.3,28.7,13.3,37.1,10.8,19.2,11.7,32.4,22,2.6,4.2,2,-3.9,0.1,-3.8,-0.13
zizican01,Ante Zizic,2020,RS,23,CLE,C,22,221,10,59.7,17.5,0,26.4,4.2,11.1,9,24.4,16.6,1.5,1.9,-0.6,-2.5,-0.6,-3.1,-0.04
wadede01,Dean Wade,2020,RS,23,CLE,PF,12,71,5.9,74.4,9.9,30.8,7.7,4,18.2,4.6,25.3,14.9,1.4,4.8,0.6,-2.9,-2.7,-5.7,-0.11
cookty01,Tyler Cook,2020,RS,22,CLE,PF,11,35,3.2,75.2,16.7,0,60,4.5,7.3,12.6,19.2,15.9,1.4,0,-0.6,-1.5,-5.9,-7.5,-0.08
moonema01,Matt Mooney,2020,RS,22,CLE,SG,4,19,4.8,25,9,50,0,6.7,0,0,17.7,8.8,5.1,4.5,-1.3,-3,13.9,10.9,0.13
newmama01,Malik Newman,2020,RS,22,CLE,SG,1,4,4,34.7,41.5,50,100,0,25.8,0,0,0,0,0,,0,0,0,
boldema01,Marques Bolden,2020,RS,21,CLE,C,1,3,3,0,0,0,0,0,0,0,74.7,37,16.2,0,3.2,-6.9,41,34.1,0.06
macurjp01,J.P. Macura,2020,RS,24,CLE,SG,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-4.2,2.9,16.9,19.7,0.01
finnedo01,Dorian Finney-Smith,2020,RS,26,DAL,PF,71,2120,29.9,59.5,12.9,58,20.7,7.2,10.8,7.3,12.7,10,1,1.6,-0.9,0.1,0.7,0.8,3.82
hardati02,Tim Hardaway Jr.,2020,RS,27,DAL,SG,71,2091,29.5,58.1,21.1,58,20.6,9.7,6.7,1.3,10.2,5.8,0.9,0.2,0.2,2.1,0.1,2.2,5.3
doncilu01,Luka Doncic,2020,RS,20,DAL,PG,61,2047,33.6,58.5,36.8,43.1,44.8,45.7,14.8,4.1,25,14.7,1.5,0.6,1.4,7.7,-1,6.6,9.94
klebima01,Maxi Kleber,2020,RS,28,DAL,C,74,1890,25.5,60.5,13.9,62.1,18.1,6.3,9.5,6.3,15.1,10.8,0.6,3.8,-0.4,-1,0.7,-0.3,2.34
porzikr01,Kristaps Porzingis,2020,RS,24,DAL,PF,57,1814,31.8,55.1,27,43.2,30.4,8.8,8,5.9,25.1,15.6,1.1,5.4,0.6,0.4,1.7,2.1,4.52
curryse01,Seth Curry,2020,RS,29,DAL,SG,64,1576,24.6,64.3,18.4,55.9,16.9,11.6,9.1,1.8,7.8,4.8,1.2,0.5,-0.7,2.5,-2.5,0,2.19
wrighde01,Delon Wright,2020,RS,27,DAL,SG,73,1570,21.5,55.4,14.4,30.9,24.3,21,13.8,4.7,13.8,9.4,2.6,1.2,-0.7,0.4,0.5,0.9,2.89
poweldw01,Dwight Powell,2020,RS,28,DAL,C,40,1061,26.5,67.7,12.6,17,48.5,7.7,11.5,7.5,14.8,11.2,1.5,1.8,-0.6,-0.2,0.8,0.7,1.83
jacksju01,Justin Jackson,2020,RS,24,DAL,PF,65,1045,16.1,49.6,15.4,47.8,14.7,6.8,3.7,2.7,12.6,7.7,0.7,0.8,-0.9,-1.1,-2.5,-3.6,-0.43
brunsja01,Jalen Brunson,2020,RS,23,DAL,PG,57,1022,17.9,55.3,20.4,30.9,19.3,27,13.6,2.3,11.3,6.9,1,0.3,-0.7,1.3,0.9,2.2,2.55
bareajo01,J.J. Barea,2020,RS,35,DAL,PG,29,450,15.5,51.2,24.2,41.1,10.6,37.1,14.9,2.4,9.9,6.2,0.5,0.4,-0.3,1.6,-0.7,0.9,0.83
marjabo01,Boban Marjanovic,2020,RS,31,DAL,C,44,422,9.6,61.2,26.9,8.1,27,8.3,11.3,16.6,32.1,24.5,0.9,2,0.2,3.6,-0.4,3.2,1.29
leeco01,Courtney Lee,2020,RS,34,DAL,SG,24,345,14.4,62.9,11.9,57.3,8.5,4.7,11.4,2.2,7.5,4.9,2.5,1.5,-0.6,-0.4,-1,-1.4,0.23
burketr01,Trey Burke,2020,RS,27,DAL,PG,8,191,23.9,55.3,21.4,45.1,13.4,23.2,9.4,0.6,7.6,4.1,2.3,0.4,-0.3,1.9,-1,0.9,0.35
broekry01,Ryan Broekhoff,2020,RS,29,DAL,SG,17,180,10.6,56.8,16.3,86.4,13.6,8.3,8.8,3,21.9,12.5,1.3,1.9,0.5,2,0.2,2.1,0.45
caulewi01,Willie Cauley-Stein,2020,RS,26,DAL,C,13,157,12.1,68.4,14.7,2.2,20,9.6,9.3,8.8,31,20.1,1.2,6,-1.1,-2.8,2.6,-0.2,0.2
kiddgmi01,Michael Kidd-Gilchrist,2020,RS,26,DAL,SF,13,121,9.3,39.5,8.5,23.1,38.5,4,37.2,4.4,23.1,13.9,0.8,2.1,-0.2,-8.7,-0.1,-8.7,-0.37
clevean01,Antonius Cleveland,2020,RS,25,DAL,SG,11,46,4.2,34,16.9,21.4,35.7,2.8,11,4.6,11.3,8,1.1,5.6,-0.4,-6.5,-4.7,-11.2,-0.2
reavejo02,Josh Reaves,2020,RS,22,DAL,SG,4,28,7,40.5,15.1,22.2,22.2,14.2,0,3.8,7.4,5.6,0,0,-0.7,-7.6,-1.4,-9,-0.09
doncilu01,Luka Doncic,2020,PO,20,DAL,PG,6,215,35.8,59.6,37.5,34.4,50,42.7,16.6,2,28.3,15,1.5,1.2,0.5,4.8,-1.4,3.5,0.71
hardati02,Tim Hardaway Jr.,2020,PO,27,DAL,SG,6,204,34,53.6,21.7,56.8,11.6,8.1,2.9,1.6,9.8,5.6,0.5,0,2.3,-1.6,-9.4,-11,-0.91
klebima01,Maxi Kleber,2020,PO,28,DAL,C,6,203,33.8,45.2,10.2,66.7,30.8,5.5,8.3,5.3,15.8,10.5,0.5,3,0.4,-5.7,0.2,-5.4,-0.29
finnedo01,Dorian Finney-Smith,2020,PO,26,DAL,PF,6,191,31.8,56.3,14.2,57.7,9.6,13.4,14.2,6.8,12.7,9.7,1.7,1.4,0.4,-0.2,2.1,2,0.48
curryse01,Seth Curry,2020,PO,29,DAL,SG,6,173,28.8,69.7,15.7,39.6,9.4,6.8,12.7,1.2,5.8,3.5,1.6,0,0.7,5,-3.9,1.1,0.35
burketr01,Trey Burke,2020,PO,27,DAL,PG,6,156,26,58.4,19.1,28.8,16.9,11.5,8.6,1.4,12,6.6,2.4,1.1,-1.7,3.9,2.1,6.1,0.71
porzikr01,Kristaps Porzingis,2020,PO,24,DAL,PF,3,94,31.3,70.8,24.3,42.5,57.5,3.3,5.6,3.4,27.1,15.1,0,2.8,1.4,5.5,2.4,7.9,0.53
marjabo01,Boban Marjanovic,2020,PO,31,DAL,C,6,82,13.7,60.4,19.4,3.3,30,9.3,8.1,7.9,39.1,23.3,0,2.1,-0.5,3.9,0.6,4.5,0.31
kiddgmi01,Michael Kidd-Gilchrist,2020,PO,26,DAL,SF,6,55,9.2,42.1,13.8,64.3,42.9,6.9,5.7,3.9,8,6,0.9,1.6,-0.4,-0.6,-0.1,-0.7,0.06
wrighde01,Delon Wright,2020,PO,27,DAL,SG,4,53,13.3,65.6,14,20,50,17.6,29.1,2,4.2,3.1,4.4,0,2,-1,-0.7,-1.8,0.03
jacksju01,Justin Jackson,2020,PO,24,DAL,PF,3,16,5.3,25.8,20.9,50,66.7,0,0,0,20.7,10.2,0,0,0.6,-11.7,-13.3,-25,-0.19
clevean01,Antonius Cleveland,2020,PO,25,DAL,SG,2,9,4.5,40,23.9,0,0,0,0,12,0,6.1,5.2,0,1,-6.4,5.2,-1.2,0.01
reavejo02,Josh Reaves,2020,PO,22,DAL,SG,2,9,4.5,51.5,23.3,33.3,66.7,14.8,20.5,0,24.6,12.1,0,9.8,0.2,-8,6.8,-1.2,0.01
bareajo01,J.J. Barea,2020,PO,35,DAL,PG,1,5,5,64.7,28.6,0,300,0,30.1,0,0,0,0,0,1.8,-14.6,-15.6,-30.2,-0.07
jokicni01,Nikola Jokic,2020,RS,24,DEN,C,73,2336,32,60.5,26.6,23.8,28.1,35.2,15.8,8,26.1,17.1,1.8,1.7,-0.4,4.4,0.8,5.2,9.38
bartowi01,Will Barton,2020,RS,29,DEN,SF,58,1916,33,54.9,20.1,39,18,16,9.9,4.5,16.9,10.7,1.6,1.4,-0.5,1.5,1,2.5,5.13
murraja01,Jamal Murray,2020,RS,22,DEN,PG,59,1904,32.3,55.9,25.2,36.2,20.7,22.9,11.5,2.7,11.2,6.9,1.7,0.8,-0.8,1.4,0.4,1.8,4.39
grantje01,Jerami Grant,2020,RS,25,DEN,PF,71,1892,26.6,59.1,18,39.7,30.9,6.6,8,3.4,11.2,7.3,1.3,2.8,-0.2,-0.4,-2,-2.4,0.36
harriga01,Gary Harris,2020,RS,25,DEN,SG,56,1780,31.8,51.9,15.1,40.5,17.7,8.9,9.7,1.6,8.6,5.1,2.1,0.7,-0.2,-2.8,2,-0.8,1.76
morrimo01,Monte Morris,2020,RS,24,DEN,PG,73,1636,22.4,54.5,17.5,30.4,15.7,22.1,8.1,1.6,7.7,4.7,1.7,1,-1,0.9,-2.3,-1.4,1.11
millspa01,Paul Millsap,2020,RS,34,DEN,PF,51,1240,24.3,59.1,20,28.3,32.2,9.6,12.3,8.9,17.6,13.2,1.8,2.2,0.2,0.1,1.8,1.9,2.93
craigto01,Torrey Craig,2020,RS,29,DEN,SF,58,1072,18.5,55.3,12.6,51.3,13.4,5.9,8.1,6.6,13.2,9.9,1.1,3.1,-0.6,-0.3,-1,-1.3,0.77
plumlma01,Mason Plumlee,2020,RS,29,DEN,C,61,1057,17.3,61.3,18,1.7,53.8,20.9,18.7,10.4,23.2,16.8,1.5,3.3,0.9,-0.3,-0.5,-0.8,1.04
portemi01,Michael Porter Jr.,2020,RS,21,DEN,PF,55,903,16.4,61.7,22.3,38.4,18.8,7.9,10.6,8.2,23.9,16.1,1.5,2.6,0.6,1.9,-0.7,1.2,1.83
beaslma01,Malik Beasley,2020,RS,23,DEN,SG,41,746,18.2,51.1,20.6,53.5,12.6,9.1,10.2,1.4,10.2,5.8,2.1,0.7,0,-1.9,1,-0.8,0.73
hernaju01,Juancho Hernangomez,2020,RS,24,DEN,PF,34,422,12.4,44.2,14.3,54.5,22.7,6.7,12.9,6.4,18.8,12.6,0.6,1.1,0.1,-2.3,1,-1.3,0.31
doziepj01,PJ Dozier,2020,RS,23,DEN,PG,29,412,14.2,49.5,20.8,31.2,18.5,21.6,13.7,2.7,12.2,7.5,1.7,1.3,-0.1,-0.2,-1.5,-1.7,0.22
bateske01,Keita Bates-Diop,2020,RS,24,DEN,SF,7,98,14,57.1,15.7,32.1,35.7,0,8.5,4.6,14.8,9.7,1,3.8,-0.9,1.6,0.3,1.9,0.23
bolbo01,Bol Bol,2020,RS,20,DEN,SF,7,87,12.4,61.7,21.2,32.1,35.7,9.8,23.6,6.4,18,12.2,1.1,6.4,0.3,-0.6,-4.5,-5,-0.1
danietr01,Troy Daniels,2020,RS,28,DEN,SG,6,76,12.7,46.4,17.7,71.4,0,5.4,9.7,0,8.8,4.4,2,0,-0.6,-1.8,-0.8,-2.6,0
cancavl01,Vlatko Cancar,2020,RS,22,DEN,SF,14,45,3.2,50.7,19.1,40,26.7,9.1,15.2,12.5,12.4,12.4,1.1,2.1,1,-1.1,0.3,-0.8,0.05
vandeja01,Jarred Vanderbilt,2020,RS,20,DEN,SF,9,41,4.6,71.4,14.8,0,0,6.6,50,8.2,13.6,10.9,3.6,2.3,1.9,-7.9,-1.3,-9.2,-0.14
mcraejo01,Jordan McRae,2020,RS,28,DEN,SG,4,32,8,58,10.5,66.7,66.7,15.6,0,3.5,14,8.8,3.1,2.9,-0.6,5.6,-0.7,4.9,0.12
vonleno01,Noah Vonleh,2020,RS,24,DEN,PF,7,30,4.3,83.8,14.1,16.7,66.7,9.5,20.5,11.2,18.6,14.9,0,0,-1,3.6,-4.6,-1,0.03
cookty01,Tyler Cook,2020,RS,22,DEN,PF,2,19,9.5,69.4,11.2,0,100,0,41,11.8,11.8,11.8,5.2,0,-1.1,-2.3,2.2,-0.1,0.03
murraja01,Jamal Murray,2020,PO,22,DEN,PG,19,753,39.6,62.6,27.6,37.2,21.2,30,11.6,3.2,11.3,7.3,1.2,0.8,-1.9,7.9,0.6,8.5,4.38
jokicni01,Nikola Jokic,2020,PO,24,DEN,C,19,694,36.5,61.4,28.9,28.6,23,28.6,14.1,6.4,25.5,16,1.5,2.1,-0.3,5.4,-0.6,4.8,2.75
grantje01,Jerami Grant,2020,PO,25,DEN,PF,19,653,34.4,55.6,15.6,54.3,30.9,5.5,11.2,1.5,10,5.7,0.9,2.2,0.4,-2.8,1.4,-1.4,0.46
millspa01,Paul Millsap,2020,PO,34,DEN,PF,19,459,24.2,53.6,16.6,37.3,45.8,7.1,15,6.8,16.2,11.5,1.3,1.9,0.5,-2.2,0.5,-1.7,0.26
portemi01,Michael Porter Jr.,2020,PO,21,DEN,PF,19,451,23.7,60.2,20.7,54.3,21.3,5.6,12.2,5.6,27.8,16.8,1.5,1.3,0.7,2.3,0.5,2.8,1.33
morrimo01,Monte Morris,2020,PO,24,DEN,PG,19,406,21.4,58.1,17.7,30.1,25.6,19.9,6.3,1.2,7.3,4.3,1.5,0.5,-0.1,0.1,-5,-4.9,-0.46
harriga01,Gary Harris,2020,PO,25,DEN,SG,14,379,27.1,52.2,14.5,57.8,24.4,8.9,17.4,2.2,6.5,4.4,2.2,1,0.5,-3.4,2.3,-1.1,0.33
craigto01,Torrey Craig,2020,PO,29,DEN,SF,19,375,19.7,51.4,11.3,53.8,16.7,4.8,9.7,4.2,15.4,9.8,1,1.8,-0.5,-1.6,-2.8,-4.4,-0.33
plumlma01,Mason Plumlee,2020,PO,29,DEN,C,19,206,10.8,51.9,12.2,2.6,30.8,17,19.9,18,17.2,17.6,1,3.8,0.8,-1.7,3,1.3,0.45
doziepj01,PJ Dozier,2020,PO,23,DEN,PG,12,125,10.4,48.5,17.2,24.2,42.4,13.9,17,1.9,15.1,8.6,0.8,1.6,0.7,-4,-2.3,-6.3,-0.23
danietr01,Troy Daniels,2020,PO,28,DEN,SG,6,30,5,62.1,19.6,50,16.7,11,0,4,7.9,6,0,0,-0.4,5.5,-0.1,5.5,0.13
bateske01,Keita Bates-Diop,2020,PO,24,DEN,SF,5,24,4.8,25.5,11.2,0,40,5.5,0,15,14.8,14.9,0,0,-2.5,-1.6,-6.6,-8.2,-0.07
bolbo01,Bol Bol,2020,PO,20,DEN,SF,4,21,5.3,75.9,31.5,33.3,88.9,0,13.8,17.1,11.3,14.2,4.9,9.3,1.7,11.7,14.2,25.9,0.32
cookty01,Tyler Cook,2020,PO,22,DEN,PF,1,4,4,0,0,0,0,0,0,0,59.1,29.8,0,0,-5.6,-2.9,6.7,3.8,0.01
vonleno01,Noah Vonleh,2020,PO,24,DEN,PF,1,3,3,0,15.2,0,0,0,0,0,0,0,0,0,-2,-24.7,-4.2,-28.9,-0.04
gallola01,Langston Galloway,2020,RS,28,DET,SG,66,1702,25.8,58.4,15.9,61.1,15.7,8.8,6.5,2.2,7.8,5,1.4,0.5,-0.2,0.9,-1.5,-0.6,1.83
drumman01,Andre Drummond,2020,RS,26,DET,C,49,1654,33.8,55,25.5,3.1,37.6,14,18,15.3,38.2,26.6,2.9,4.2,0.4,-2.2,2.2,-0.1,2.28
snellto01,Tony Snell,2020,RS,28,DET,SF,59,1641,27.8,59.8,11.4,66.5,8.4,10.9,7.3,0.6,7.1,3.8,1,0.8,-1.1,-0.2,-1.7,-1.9,0.71
brownbr01,Bruce Brown,2020,RS,23,DET,SG,58,1634,28.2,51.8,16,21.5,26.6,20.4,16.7,4.2,15,9.5,1.9,1.5,-1.2,-1.8,1.9,0.1,2.36
woodch01,Christian Wood,2020,RS,24,DET,PF,62,1325,21.4,65.9,23,27.6,47.6,7.6,12,8.8,24.8,16.7,1.3,3.4,0.1,1.8,2.7,4.4,4.87
rosede01,Derrick Rose,2020,RS,31,DET,PG,50,1298,26,55.5,31.6,19.5,18.5,40.5,13.4,2.3,8.3,5.3,1.5,1,0.3,2.6,-2.2,0.4,2.06
mykhasv01,Svi Mykhailiuk,2020,RS,22,DET,SF,56,1265,22.6,57.8,17.1,70.4,17.3,12.3,12.3,1.5,7.9,4.7,1.6,0.3,0.3,0.5,-0.8,-0.4,1.54
morrima02,Markieff Morris,2020,RS,30,DET,PF,44,988,22.5,57.3,21.8,48.6,20.3,11,14.2,2.7,17.3,9.9,1.3,0.9,0.4,-1.4,-2.5,-3.9,-0.56
kennalu01,Luke Kennard,2020,RS,23,DET,SG,28,922,32.9,58.9,19.8,53.5,21.9,19.2,10.3,1.1,11.1,6,0.6,0.5,-0.6,2.4,-3,-0.6,1.03
makerth01,Thon Maker,2020,RS,22,DET,C,60,776,12.9,58.2,16.1,33.2,57,8,15.7,7.8,16.7,12.2,1.6,4.2,0,-2.3,-0.7,-3,-0.1
doumbse01,Sekou Doumbouya,2020,RS,19,DET,SF,38,754,19.8,47.4,16.9,41.5,19.5,3.6,12,3,14.9,8.9,1.3,0.9,-1,-5.2,-3.9,-9.1,-2.43
griffbl01,Blake Griffin,2020,RS,30,DET,PF,18,512,28.4,47.6,28.4,44.4,39.2,18,12,3.7,15,9.3,0.7,1.1,0.5,-0.9,-2.6,-3.6,-0.21
jacksre01,Reggie Jackson,2020,RS,29,DET,PG,14,381,27.2,49.2,27,41.4,16.7,30.8,9.8,3.2,9.1,6.1,1,0.2,-1.6,1.6,-1.1,0.5,0.61
fraziti01,Tim Frazier,2020,RS,29,DET,PG,27,355,13.1,46.4,17.3,31.9,25.5,36.5,25.6,2.8,7.8,5.3,1.9,0.9,-0.4,-3.4,2.1,-1.3,0.25
knighbr03,Brandon Knight,2020,RS,28,DET,PG,9,221,24.6,57.6,22.2,82.7,25.9,25.6,19.6,0.5,10.4,5.4,1.1,0.4,0.1,0.6,-3.9,-3.3,-0.06
hensojo01,John Henson,2020,RS,29,DET,PF,11,188,17.1,67,16.7,9.8,25.5,9.3,20.9,8.3,20.8,14.5,2.1,4.5,0.3,-2.6,1.4,-1.2,0.15
mcraejo01,Jordan McRae,2020,RS,28,DET,SG,4,98,24.5,44.6,25.7,37.2,51.2,10.7,8.7,0,17.6,8.7,0,0,-0.9,-1.1,-8.5,-9.6,-0.34
kinglo02,Louis King,2020,RS,20,DET,SF,10,62,6.2,44.8,17.1,52.4,14.3,11.8,8.2,1.8,16.7,9.2,1.6,0,-0.6,-2.2,1,-1.2,0.05
thomakh01,Khyri Thomas,2020,RS,23,DET,SG,8,61,7.6,45.3,15.6,82.4,23.5,6.7,13.8,1.8,0,0.9,2.4,0,0.4,-5.8,-2.4,-8.2,-0.17
bonejo01,Jordan Bone,2020,RS,22,DET,PG,10,53,5.3,30,18.1,50,0,21,9.1,0,8.7,4.3,0.9,0,-2.2,-4.9,-10.1,-15,-0.32
halldo01,Donta Hall,2020,RS,22,DET,PF,4,48,12,45.2,7.9,0,150,5.3,23.1,14,21.6,17.7,1,1.7,-0.8,-5.9,-4.5,-10.4,-0.19
waltode01,Derrick Walton Jr.,2020,RS,24,DET,PG,3,26,8.7,50,6.7,100,0,24.8,25,0,4.4,2.2,5.7,0,-1.3,-3.7,10.8,7,0.13
pascher01,Eric Paschall,2020,RS,23,GSW,PF,60,1654,27.6,57.1,21.4,20.2,33.1,12.7,11.4,5.2,13.1,9,0.9,0.7,-0.6,-1.2,-3.3,-4.5,-1.47
robingl02,Glenn Robinson III,2020,RS,26,GSW,SF,48,1516,31.6,57.4,16.6,33.5,14.6,8.8,8.5,4.6,11.9,8.1,1.4,0.8,-0.4,-1.1,-2,-3.1,-0.25
leeda03,Damion Lee,2020,RS,27,GSW,SG,49,1423,29,54.8,19,46.8,24.7,14.4,10.6,2.4,16.3,9.1,1.7,0.4,0.6,-0.3,0.6,0.3,2.22
burksal01,Alec Burks,2020,RS,28,GSW,SG,48,1390,29,55.2,23.8,37.3,37.3,17.4,9.8,2.8,15.3,8.8,1.7,1.1,-0.1,0.7,-1.1,-0.4,1.66
poolejo01,Jordan Poole,2020,RS,20,GSW,SG,57,1274,22.4,45.4,21.1,52.8,23.7,15.8,11.8,0.7,9.6,5,1.3,0.7,0.2,-3,-1.9,-4.9,-1.39
greendr01,Draymond Green,2020,RS,29,GSW,PF,43,1222,28.4,48.9,15.7,40.8,26.3,31.2,21.8,2,22.3,11.8,2.3,2.4,1.3,-2.5,2.3,-0.2,1.64
chrisma01,Marquese Chriss,2020,RS,22,GSW,PF,59,1196,20.3,60.4,19,10.1,40.5,15.3,14.7,10,23.6,16.5,1.6,4.7,0.1,-1.7,1.2,-0.5,1.38
russeda01,D'Angelo Russell,2020,RS,23,GSW,PG,33,1060,32.1,55.8,32.2,50.6,22.7,36,12.6,1.4,11.4,6.2,1.4,0.8,1.7,3.4,-4.2,-0.8,1.06
bowmaky01,Ky Bowman,2020,RS,22,GSW,PG,45,1015,22.6,49.4,17.2,33.3,12.8,19.4,17.1,2.5,10.7,6.5,2.1,0.9,-0.5,-3.7,-0.8,-4.5,-0.9
caulewi01,Willie Cauley-Stein,2020,RS,26,GSW,C,41,940,22.9,57.3,14.4,0,22.2,9.9,11,7.9,22,14.7,2.3,4.8,-0.9,-4.2,5,0.9,1.72
spellom01,Omari Spellman,2020,RS,22,GSW,PF,49,886,18.1,55.1,18.8,37.3,31.2,8.1,13.9,9.1,18,13.4,1.8,2.4,0.5,-3,-1.5,-4.5,-0.8
evansja02,Jacob Evans,2020,RS,22,GSW,SG,27,414,15.3,43.9,17.6,28.6,21.8,10.9,14.6,2.3,8.7,5.4,1.3,2.6,0.2,-5.5,-0.9,-6.4,-0.78
wiggian01,Andrew Wiggins,2020,RS,24,GSW,SG,12,403,33.6,54.2,25.4,31.4,32.4,18.2,10.4,4.7,10.3,7.4,1.9,3.8,0.3,1.2,-0.7,0.4,0.66
toscaju01,Juan Toscano-Anderson,2020,RS,26,GSW,SF,13,272,20.9,52.9,12.7,36.5,7.9,13.8,19.7,3.5,17.8,10.4,2.3,1.7,-0.5,-2.5,0.5,-2,0.1
looneke01,Kevon Looney,2020,RS,23,GSW,C,20,262,13.1,40.3,15.7,17.7,15.2,11.1,12.5,11.2,16.3,13.6,2.2,2.1,-0.5,-5.4,0.7,-4.7,-0.25
muldemy01,Mychal Mulder,2020,RS,25,GSW,SG,7,204,29.1,53.3,16.2,77.6,17.9,5.8,6.5,1.5,11,6.1,0.5,0.4,-0.4,0,0.5,0.5,0.34
bendedr01,Dragan Bender,2020,RS,22,GSW,SF,9,195,21.7,53.4,20.1,47.9,15.5,15.2,17.4,8.6,21.3,14.7,1,1.8,0.9,-2.6,-1.9,-4.5,-0.17
curryst01,Stephen Curry,2020,RS,31,GSW,PG,5,139,27.8,55.7,33.6,59.8,31.7,42.3,14.6,3,17.8,10.1,1.7,1.3,2.2,6.4,-1.5,4.9,0.56
smailal01,Alen Smailagic,2020,RS,19,GSW,PF,14,139,9.9,61,18.2,32.5,47.5,14.3,18.5,7.5,13.7,10.5,1,2.6,0.7,-0.6,-1.1,-1.7,0.08
pargoje01,Jeremy Pargo,2020,RS,33,GSW,PG,3,44,14.7,55.7,25.7,31.8,4.5,33.2,15.1,2.4,5.1,3.7,1.1,0,0.1,2.5,-8.2,-5.7,-0.07
randlch01,Chasson Randle,2020,RS,26,GSW,PG,3,40,13.3,37.7,7.1,50,150,15.7,0,0,5.6,2.7,2.4,0,-0.9,-2.4,-2.9,-5.3,-0.05
norveza01,Zach Norvell Jr.,2020,RS,22,GSW,SG,3,36,12,43.7,17.1,72.7,9.1,11.7,20.8,0,15.6,7.5,2.7,0,2.3,-1.6,-5.8,-7.4,-0.09
hardeja01,James Harden,2020,RS,30,HOU,SG,68,2483,36.5,62.6,36.3,55.7,52.8,35.9,14.2,2.9,16,9.4,2.3,2.1,-0.1,8.7,1.7,10.5,16.71
tuckepj01,P.J. Tucker,2020,RS,34,HOU,PF,72,2467,34.3,55.9,8.7,70.2,11.3,6,13.9,4.7,15.6,10.1,1.4,1.2,-0.7,-2.4,2.2,-0.2,3.16
westbru01,Russell Westbrook,2020,RS,31,HOU,PG,57,2049,35.9,53.6,34.4,16.6,29.7,35.6,15,5.1,18.1,11.5,2.1,0.8,3.2,0.1,-0.7,-0.6,2.27
houseda01,Danuel House Jr.,2020,RS,26,HOU,SF,63,1913,30.4,57.2,13.7,65.9,16.7,6.1,8.5,3.1,11.6,7.3,1.6,1.5,0.3,-0.7,0.5,-0.1,2.55
mclembe01,Ben McLemore,2020,RS,26,HOU,SG,71,1619,22.8,62.2,16,82.9,12.3,5.2,8,1.3,8.9,5.1,1.3,0.8,0.3,2,-3,-1,1.42
riverau01,Austin Rivers,2020,RS,27,HOU,SG,68,1594,23.4,54.2,15.6,53.9,22.2,10,8.3,1.8,9.8,5.8,1.4,0.5,-0.1,0.5,-2.3,-1.8,0.75
capelca01,Clint Capela,2020,RS,25,HOU,C,39,1279,32.8,62.6,16.1,0,26.8,5.7,12.7,13.6,30.5,22,1.2,4.8,0.1,-1,4.2,3.1,3.84
gordoer01,Eric Gordon,2020,RS,31,HOU,SG,36,1016,28.2,51,22.5,65.4,23.1,7.9,7.8,0.9,6.5,3.7,1,1.1,1,-1.3,-2.5,-3.8,-0.54
covinro01,Robert Covington,2020,RS,29,HOU,C,22,726,33,53.1,15.4,74,13.2,6.1,11.1,3.9,21.7,12.7,2.2,5.7,0.5,-1.3,3.1,1.8,1.7
sefolth01,Thabo Sefolosha,2020,RS,35,HOU,PF,41,436,10.6,48.7,10.4,59.3,8.8,7.5,13.7,5,17.5,11.2,2.5,2.4,0.1,-2.3,1.4,-0.9,0.41
greenje02,Jeff Green,2020,RS,33,HOU,C,18,407,22.6,68.2,17.9,53,18.8,11.5,8.5,2.6,10.9,6.7,1.6,1.9,0.5,0.9,-0.1,0.9,0.75
clemoch01,Chris Clemons,2020,RS,22,HOU,SG,33,291,8.8,54.8,23.6,75.4,7.7,14.3,11.5,1.4,9.4,5.4,1.4,1.8,1.2,-1.9,-2.2,-4.2,-0.21
harteis01,Isaiah Hartenstein,2020,RS,21,HOU,C,23,266,11.6,67.4,14.8,7.5,41.8,10,16.8,11.3,24.3,17.7,1.6,3.9,0.7,-0.2,-0.3,-0.5,0.31
chandty01,Tyson Chandler,2020,RS,37,HOU,C,26,219,8.4,71.7,6,0,72.2,3.5,25.2,11.8,19.8,15.8,1.3,3.1,-0.2,-3.2,-0.6,-3.9,-0.12
clarkga01,Gary Clark,2020,RS,25,HOU,PF,18,212,11.8,56.4,12.5,86.4,11.9,7.7,3.1,5.4,14.5,9.9,0.4,2.8,-0.2,0.8,-5.6,-4.7,-0.22
carrode01,DeMarre Carroll,2020,RS,33,HOU,PF,9,155,17.2,57.8,14.3,54.1,59.5,12.2,13,3.3,13,8.1,1.8,1.7,0.7,-1.5,0.3,-1.2,0.13
frazimi01,Michael Frazier,2020,RS,25,HOU,SG,13,145,11.2,38.4,11.5,79.3,48.3,1.7,12.5,0.7,6.6,3.6,0.6,0,1.3,-9.1,-6.5,-15.6,-0.96
